"subj" "sess" "dist" "prop" "instr" "resp" "rt" "tr_id" "acc" "block"
"1898" "jf" 4 2 15 0 1 281 20 0 3
"1899" "jf" 4 1 15 0 2 394 52 0 3
"1900" "jf" 4 2 15 0 1 412 53 0 3
"1901" "jf" 4 1 15 0 2 382 79 0 3
"1902" "jf" 4 2 15 0 1 332 82 0 3
"1903" "jf" 4 2 15 0 1 537 1 0 4
"1904" "jf" 4 1 15 0 1 314 33 1 4
"1905" "jf" 4 2 15 0 2 416 50 1 4
"1906" "jf" 4 1 15 0 1 450 64 1 4
"1907" "jf" 4 2 15 0 1 410 74 0 4
"1908" "jf" 4 1 15 0 1 405 98 1 4
"1909" "jf" 4 2 15 0 2 380 5 1 7
"1910" "jf" 4 2 15 0 2 381 6 1 7
"1911" "jf" 4 1 15 0 1 382 23 1 7
"1912" "jf" 4 1 15 0 1 399 24 1 7
"1913" "jf" 4 1 15 0 1 337 59 1 7
"1914" "jf" 4 2 15 0 2 428 76 1 7
"1915" "jf" 4 1 15 0 2 384 92 0 7
"1916" "jf" 4 2 15 0 2 426 98 1 7
"1917" "jf" 4 2 15 0 1 433 5 0 8
"1918" "jf" 4 1 15 0 1 381 70 1 8
"1919" "jf" 4 2 15 0 2 354 91 1 8
"1920" "jf" 4 2 15 0 1 443 96 0 8
"1921" "jf" 5 1 15 0 1 379 2 1 1
"1922" "jf" 5 2 15 0 1 295 84 0 1
"1923" "jf" 5 1 15 0 2 395 91 0 1
"1924" "jf" 5 1 15 0 2 367 93 0 1
"1925" "jf" 5 2 15 0 1 453 1 0 2
"1926" "jf" 5 1 15 0 1 352 20 1 2
"1927" "jf" 5 2 15 0 1 377 26 0 2
"1928" "jf" 5 1 15 0 2 394 44 0 2
"1929" "jf" 5 2 15 0 1 355 67 0 2
"1930" "jf" 5 1 15 0 1 269 11 1 5
"1931" "jf" 5 1 15 0 2 285 14 0 5
"1932" "jf" 5 1 15 0 1 250 22 1 5
"1933" "jf" 5 1 15 0 2 412 55 0 5
"1934" "jf" 5 2 15 0 1 285 4 0 6
"1935" "jf" 5 2 15 0 1 220 8 0 6
"1936" "jf" 5 1 15 0 2 318 34 0 6
"1937" "jf" 5 1 15 0 1 414 53 1 6
"1938" "jf" 5 2 15 0 1 340 56 0 6
"1939" "jf" 5 2 15 0 1 328 57 0 6
"1940" "jf" 5 2 15 0 1 361 89 0 6
"1941" "jf" 5 2 15 0 1 391 102 0 6
"1942" "jf" 6 2 15 0 2 327 7 1 1
"1943" "jf" 6 2 15 0 1 359 15 0 1
"1944" "jf" 6 2 15 0 1 203 27 0 1
"1945" "jf" 6 1 15 0 1 467 74 1 1
"1946" "jf" 6 1 15 0 1 306 93 1 1
"1947" "jf" 6 2 15 0 1 357 97 0 1
"1948" "jf" 6 1 15 0 2 433 28 0 2
"1949" "jf" 6 1 15 0 2 212 32 0 2
"1950" "jf" 6 1 15 0 1 316 35 1 2
"1951" "jf" 6 2 15 0 1 282 49 0 2
"1952" "jf" 6 2 15 0 1 353 63 0 2
"1953" "jf" 6 2 15 0 1 401 95 0 2
"1954" "jf" 6 1 15 0 2 350 5 0 5
"1955" "jf" 6 1 15 0 1 318 26 1 5
"1956" "jf" 6 1 15 0 1 305 54 1 5
"1957" "jf" 6 1 15 0 2 363 58 0 5
"1958" "jf" 6 1 15 0 1 413 79 1 5
"1959" "jf" 6 2 15 0 2 395 44 1 6
"1960" "jf" 6 1 15 0 1 387 60 1 6
"1961" "jf" 7 2 15 0 2 450 3 1 3
"1962" "jf" 7 2 15 0 2 329 29 1 3
"1963" "jf" 7 2 15 0 2 396 38 1 3
"1964" "jf" 7 2 15 0 2 447 42 1 3
"1965" "jf" 7 1 15 0 2 379 81 0 3
"1966" "jf" 7 2 15 0 1 266 82 0 3
"1967" "jf" 7 2 15 0 2 334 84 1 3
"1968" "jf" 7 2 15 0 1 284 33 0 4
"1969" "jf" 7 1 15 0 1 251 37 1 4
"1970" "jf" 7 1 15 0 1 474 44 1 4
"1971" "jf" 7 2 15 0 2 229 61 1 4
"1972" "jf" 7 1 15 0 1 212 65 1 4
"1973" "jf" 7 2 15 0 2 378 75 1 4
"1974" "jf" 7 1 15 0 1 312 101 1 4
"1975" "jf" 7 2 15 0 2 297 10 1 7
"1976" "jf" 7 1 15 0 2 395 23 0 7
"1977" "jf" 7 1 15 0 1 356 35 1 7
"1978" "jf" 7 1 15 0 1 291 42 1 7
"1979" "jf" 7 1 15 0 2 402 48 0 7
"1980" "jf" 7 2 15 0 1 406 60 0 7
"1981" "jf" 7 2 15 0 2 306 73 1 7
"1982" "jf" 7 2 15 0 1 372 76 0 7
"1983" "jf" 7 2 15 0 1 367 94 0 7
"1984" "jf" 7 2 15 0 1 305 4 0 8
"1985" "jf" 7 2 15 0 1 269 9 0 8
"1986" "jf" 7 1 15 0 2 364 37 0 8
"1987" "jf" 7 1 15 0 2 352 48 0 8
"1988" "jf" 7 1 15 0 2 326 49 0 8
"1989" "jf" 7 1 15 0 1 357 56 1 8
"1990" "jf" 7 2 15 0 1 289 61 0 8
"1991" "jf" 7 2 15 0 1 318 72 0 8
"1992" "jf" 7 1 15 0 2 365 74 0 8
"1993" "jf" 7 1 15 0 1 351 79 1 8
"1994" "jf" 8 2 15 0 2 478 3 1 1
"1995" "jf" 8 1 15 0 1 314 20 1 1
"1996" "jf" 8 1 15 0 2 246 34 0 1
"1997" "jf" 8 2 15 0 2 298 71 1 1
"1998" "jf" 8 1 15 0 1 359 60 1 2
"1999" "jf" 8 2 15 0 2 314 72 1 2
"2000" "jf" 8 2 15 0 1 327 89 0 2
"2001" "jf" 8 2 15 0 1 343 98 0 2
"2002" "jf" 8 1 15 0 2 333 101 0 2
"2003" "jf" 8 2 15 0 1 340 40 0 5
"2004" "jf" 8 1 15 0 1 243 52 1 5
"2005" "jf" 8 1 15 0 1 330 75 1 5
"2006" "jf" 8 2 15 0 1 393 77 0 5
"2007" "jf" 8 2 15 0 2 235 94 1 5
"2008" "jf" 8 2 15 0 2 334 41 1 6
"2009" "jf" 8 2 15 0 2 355 58 1 6
"2010" "jf" 8 2 15 0 1 391 71 0 6
"2011" "jf" 8 1 15 0 1 303 75 1 6
"2012" "jf" 8 1 15 0 1 360 89 1 6
"2013" "jf" 8 2 15 0 1 328 93 0 6
"2014" "jf" 9 1 15 0 2 361 3 0 3
"2015" "jf" 9 2 15 0 2 290 22 1 3
"2016" "jf" 9 1 15 0 1 334 53 1 3
"2017" "jf" 9 2 15 0 1 339 68 0 3
"2018" "jf" 9 2 15 0 1 360 69 0 3
"2019" "jf" 9 1 15 0 1 383 20 1 4
"2020" "jf" 9 1 15 0 2 382 26 0 4
"2021" "jf" 9 1 15 0 2 326 27 0 4
"2022" "jf" 9 2 15 0 1 268 75 0 4
"2023" "jf" 9 2 15 0 2 347 84 1 4
"2024" "jf" 9 2 15 0 2 351 8 1 7
"2025" "jf" 9 2 15 0 1 350 14 0 7
"2026" "jf" 9 1 15 0 2 274 46 0 7
"2027" "jf" 9 1 15 0 1 236 94 1 7
"2028" "jf" 9 1 15 0 1 307 17 1 8
"2029" "jf" 9 1 15 0 2 347 67 0 8
"2030" "jf" 9 1 15 0 2 377 78 0 8
"2031" "jf" 9 2 15 0 1 410 99 0 8
"2032" "jf" 10 2 15 0 1 316 22 0 1
"2033" "jf" 10 1 15 0 2 267 5 0 2
"2034" "jf" 10 2 15 0 1 321 13 0 2
"2035" "jf" 10 2 15 0 1 269 28 0 2
"2036" "jf" 10 1 15 0 1 320 68 1 2
"2037" "jf" 10 1 15 0 1 356 100 1 2
"2038" "jf" 10 2 15 0 2 326 8 1 5
"2039" "jf" 10 2 15 0 1 288 9 0 5
"2040" "jf" 10 1 15 0 1 376 16 1 5
"2041" "jf" 10 2 15 0 2 285 95 1 5
"2042" "jf" 10 1 15 0 1 289 4 1 6
"2043" "jf" 10 2 15 0 1 338 12 0 6
"2044" "jf" 10 2 15 0 2 263 17 1 6
"2045" "jf" 10 2 15 0 2 358 49 1 6
"2046" "jf" 10 1 15 0 2 283 79 0 6
"2047" "jf" 10 1 15 0 2 302 88 0 6
"2048" "jf" 10 1 15 0 2 363 91 0 6
"2049" "jf" 11 1 15 0 1 276 62 1 3
"2050" "jf" 11 2 15 0 2 237 79 1 3
"2051" "jf" 11 2 15 0 2 270 7 1 4
"2052" "jf" 11 1 15 0 1 235 16 1 4
"2053" "jf" 11 2 15 0 2 300 20 1 4
"2054" "jf" 11 2 15 0 2 237 24 1 4
"2055" "jf" 11 2 15 0 2 282 59 1 4
"2056" "jf" 11 2 15 0 2 312 97 1 4
"2057" "jf" 11 1 15 0 1 221 38 1 7
"2058" "jf" 11 1 15 0 1 329 72 1 7
"2059" "jf" 11 1 15 0 2 402 82 0 7
"2060" "jf" 11 1 15 0 1 228 15 1 8
"2061" "jf" 11 1 15 0 2 248 17 0 8
"2062" "jf" 11 1 15 0 2 320 68 0 8
"2063" "jf" 11 2 15 0 1 308 70 0 8
"2064" "jf" 1 1 16 0 1 669 25 1 1
"2065" "jf" 1 1 16 0 2 315 28 0 1
"2066" "jf" 1 1 16 0 2 338 50 0 1
"2067" "jf" 1 2 16 0 2 292 84 1 1
"2068" "jf" 1 2 16 0 1 266 11 0 2
"2069" "jf" 1 1 16 0 1 379 30 1 2
"2070" "jf" 1 2 16 0 1 348 31 0 2
"2071" "jf" 1 1 16 0 2 359 34 0 2
"2072" "jf" 1 1 16 0 1 313 35 1 2
"2073" "jf" 1 2 16 0 2 268 52 1 2
"2074" "jf" 1 2 16 0 2 419 55 1 2
"2075" "jf" 1 2 16 0 2 375 74 1 2
"2076" "jf" 1 1 16 0 1 435 84 1 2
"2077" "jf" 1 1 16 0 1 433 96 1 2
"2078" "jf" 1 2 16 0 1 300 97 0 2
"2079" "jf" 1 1 16 0 1 359 2 1 5
"2080" "jf" 1 2 16 0 1 253 10 0 5
"2081" "jf" 1 1 16 0 1 253 27 1 5
"2082" "jf" 1 1 16 0 1 221 46 1 5
"2083" "jf" 1 2 16 0 2 242 62 1 5
"2084" "jf" 1 2 16 0 1 287 94 0 5
"2085" "jf" 1 1 16 0 1 259 8 1 6
"2086" "jf" 1 2 16 0 1 234 31 0 6
"2087" "jf" 1 2 16 0 2 394 44 1 6
"2088" "jf" 1 1 16 0 1 299 56 1 6
"2089" "jf" 1 1 16 0 2 298 58 0 6
"2090" "jf" 1 1 16 0 2 329 70 0 6
"2091" "jf" 1 2 16 0 2 239 95 1 6
"2092" "jf" 2 2 16 0 2 409 42 1 3
"2093" "jf" 2 1 16 0 1 386 47 1 3
"2094" "jf" 2 1 16 0 2 276 61 0 3
"2095" "jf" 2 1 16 0 2 292 66 0 3
"2096" "jf" 2 1 16 0 1 329 71 1 3
"2097" "jf" 2 1 16 0 1 345 93 1 3
"2098" "jf" 2 1 16 0 2 440 49 0 4
"2099" "jf" 2 2 16 0 1 248 51 0 4
"2100" "jf" 2 2 16 0 1 281 87 0 4
"2101" "jf" 2 1 16 0 1 315 28 1 7
"2102" "jf" 2 1 16 0 1 261 39 1 7
"2103" "jf" 2 2 16 0 2 230 57 1 7
"2104" "jf" 2 2 16 0 1 221 62 0 7
"2105" "jf" 2 1 16 0 1 329 71 1 7
"2106" "jf" 2 1 16 0 2 443 80 0 7
"2107" "jf" 2 2 16 0 1 274 15 0 8
"2108" "jf" 2 1 16 0 2 265 22 0 8
"2109" "jf" 2 1 16 0 1 406 38 1 8
"2110" "jf" 2 2 16 0 1 220 78 0 8
"2111" "jf" 3 1 16 0 2 252 17 0 1
"2112" "jf" 3 1 16 0 2 484 49 0 1
"2113" "jf" 3 2 16 0 1 437 78 0 1
"2114" "jf" 3 1 16 0 2 410 95 0 1
"2115" "jf" 3 2 16 0 2 453 97 1 1
"2116" "jf" 3 2 16 0 2 444 99 1 1
"2117" "jf" 3 1 16 0 1 348 9 1 2
"2118" "jf" 3 1 16 0 1 314 13 1 2
"2119" "jf" 3 2 16 0 1 382 18 0 2
"2120" "jf" 3 2 16 0 2 220 23 1 2
"2121" "jf" 3 2 16 0 1 336 29 0 2
"2122" "jf" 3 2 16 0 2 229 48 1 2
"2123" "jf" 3 1 16 0 2 567 57 0 2
"2124" "jf" 3 1 16 0 2 308 63 0 2
"2125" "jf" 3 1 16 0 2 396 80 0 2
"2126" "jf" 3 2 16 0 1 398 18 0 5
"2127" "jf" 3 2 16 0 2 337 19 1 5
"2128" "jf" 3 2 16 0 2 376 23 1 5
"2129" "jf" 3 2 16 0 2 336 34 1 5
"2130" "jf" 3 1 16 0 2 337 89 0 5
"2131" "jf" 3 2 16 0 2 399 94 1 5
"2132" "jf" 3 2 16 0 2 298 7 1 6
"2133" "jf" 3 2 16 0 2 357 12 1 6
"2134" "jf" 3 1 16 0 2 381 13 0 6
"2135" "jf" 3 2 16 0 2 287 21 1 6
"2136" "jf" 3 1 16 0 2 518 25 0 6
"2137" "jf" 3 2 16 0 2 440 51 1 6
"2138" "jf" 3 1 16 0 2 288 54 0 6
"2139" "jf" 3 1 16 0 2 286 59 0 6
"2140" "jf" 3 1 16 0 1 454 72 1 6
"2141" "jf" 3 1 16 0 2 386 79 0 6
"2142" "jf" 3 2 16 0 2 436 95 1 6
"2143" "jf" 4 1 16 0 2 429 25 0 3
"2144" "jf" 4 1 16 0 1 419 51 1 3
"2145" "jf" 4 2 16 0 1 397 73 0 3
"2146" "jf" 4 1 16 0 2 394 45 0 4
"2147" "jf" 4 2 16 0 2 379 62 1 4
"2148" "jf" 4 2 16 0 2 396 88 1 4
"2149" "jf" 4 1 16 0 1 289 55 1 7
"2150" "jf" 4 1 16 0 2 360 63 0 7
"2151" "jf" 4 1 16 0 2 311 86 0 7
"2152" "jf" 4 1 16 0 1 297 35 1 8
"2153" "jf" 4 1 16 0 2 375 47 0 8
"2154" "jf" 4 1 16 0 1 404 60 1 8
"2155" "jf" 5 1 16 0 1 321 34 1 1
"2156" "jf" 5 2 16 0 2 395 35 1 1
"2157" "jf" 5 2 16 0 1 364 44 0 1
"2158" "jf" 5 2 16 0 2 235 50 1 1
"2159" "jf" 5 1 16 0 2 308 54 0 1
"2160" "jf" 5 1 16 0 2 290 85 0 1
"2161" "jf" 5 2 16 0 2 285 5 1 2
"2162" "jf" 5 1 16 0 2 380 30 0 2
"2163" "jf" 5 2 16 0 2 367 51 1 2
"2164" "jf" 5 2 16 0 2 330 9 1 5
"2165" "jf" 5 1 16 0 2 264 23 0 5
"2166" "jf" 5 1 16 0 2 362 47 0 5
"2167" "jf" 5 1 16 0 2 362 29 0 6
"2168" "jf" 5 1 16 0 2 494 30 0 6
"2169" "jf" 5 2 16 0 1 426 51 0 6
"2170" "jf" 5 1 16 0 2 398 80 0 6
"2171" "jf" 5 2 16 0 1 300 81 0 6
"2172" "jf" 5 1 16 0 1 385 85 1 6
"2173" "jf" 5 1 16 0 1 323 94 1 6
"2174" "jf" 6 1 16 0 1 255 12 1 1
"2175" "jf" 6 1 16 0 1 423 28 1 1
"2176" "jf" 6 1 16 0 2 311 39 0 1
"2177" "jf" 6 1 16 0 1 367 69 1 1
"2178" "jf" 6 2 16 0 1 508 90 0 1
"2179" "jf" 6 2 16 0 1 321 5 0 2
"2180" "jf" 6 2 16 0 1 286 41 0 2
"2181" "jf" 6 2 16 0 2 411 51 1 2
"2182" "jf" 6 2 16 0 2 389 64 1 2
"2183" "jf" 6 2 16 0 2 377 85 1 2
"2184" "jf" 6 2 16 0 1 271 90 0 2
"2185" "jf" 6 1 16 0 1 392 94 1 2
"2186" "jf" 6 1 16 0 1 268 14 1 5
"2187" "jf" 6 1 16 0 2 324 23 0 5
"2188" "jf" 6 1 16 0 2 310 78 0 5
"2189" "jf" 6 1 16 0 2 384 45 0 6
"2190" "jf" 6 2 16 0 2 279 63 1 6
"2191" "jf" 6 2 16 0 1 400 65 0 6
"2192" "jf" 6 1 16 0 2 303 66 0 6
"2193" "jf" 7 2 16 0 2 361 2 1 3
"2194" "jf" 7 2 16 0 1 450 11 0 3
"2195" "jf" 7 2 16 0 1 371 31 0 3
"2196" "jf" 7 2 16 0 2 396 52 1 3
"2197" "jf" 7 1 16 0 2 284 60 0 3
"2198" "jf" 7 2 16 0 2 507 75 1 3
"2199" "jf" 7 2 16 0 1 312 11 0 4
"2200" "jf" 7 2 16 0 1 236 17 0 4
"2201" "jf" 7 1 16 0 1 229 22 1 4
"2202" "jf" 7 2 16 0 2 416 41 1 4
"2203" "jf" 7 2 16 0 1 329 92 0 4
"2204" "jf" 7 1 16 0 2 413 102 0 4
"2205" "jf" 7 2 16 0 2 371 47 1 7
"2206" "jf" 7 1 16 0 1 265 49 1 7
"2207" "jf" 7 1 16 0 1 411 62 1 7
"2208" "jf" 7 1 16 0 2 350 71 0 7
"2209" "jf" 7 1 16 0 2 318 101 0 7
"2210" "jf" 7 2 16 0 1 311 5 0 8
"2211" "jf" 7 1 16 0 1 331 22 1 8
"2212" "jf" 7 2 16 0 1 368 23 0 8
"2213" "jf" 7 2 16 0 1 262 40 0 8
"2214" "jf" 7 2 16 0 1 235 68 0 8
"2215" "jf" 8 2 16 0 2 282 30 1 1
"2216" "jf" 8 2 16 0 2 366 74 1 1
"2217" "jf" 8 1 16 0 1 325 75 1 1
"2218" "jf" 8 2 16 0 2 529 5 1 2
"2219" "jf" 8 1 16 0 1 271 34 1 2
"2220" "jf" 8 1 16 0 2 341 39 0 2
"2221" "jf" 8 2 16 0 2 337 65 1 2
"2222" "jf" 8 1 16 0 2 297 71 0 2
"2223" "jf" 8 2 16 0 2 367 74 1 2
"2224" "jf" 8 1 16 0 2 353 33 0 5
"2225" "jf" 8 1 16 0 2 320 37 0 5
"2226" "jf" 8 1 16 0 1 392 66 1 5
"2227" "jf" 8 2 16 0 1 389 98 0 5
"2228" "jf" 8 1 16 0 1 215 8 1 6
"2229" "jf" 8 2 16 0 2 283 9 1 6
"2230" "jf" 8 1 16 0 2 215 11 0 6
"2231" "jf" 8 1 16 0 1 326 36 1 6
"2232" "jf" 8 2 16 0 1 410 44 0 6
"2233" "jf" 8 2 16 0 1 343 56 0 6
"2234" "jf" 8 1 16 0 2 351 60 0 6
"2235" "jf" 9 2 16 0 1 256 10 0 3
"2236" "jf" 9 1 16 0 2 433 41 0 3
"2237" "jf" 9 1 16 0 2 344 73 0 3
"2238" "jf" 9 1 16 0 2 473 98 0 3
"2239" "jf" 9 2 16 0 2 381 23 1 4
"2240" "jf" 9 2 16 0 1 305 29 0 4
"2241" "jf" 9 1 16 0 2 351 70 0 4
"2242" "jf" 9 1 16 0 2 352 93 0 4
"2243" "jf" 9 2 16 0 2 362 4 1 7
"2244" "jf" 9 2 16 0 1 355 22 0 7
"2245" "jf" 9 1 16 0 2 269 73 0 7
"2246" "jf" 9 1 16 0 2 338 75 0 7
"2247" "jf" 9 1 16 0 2 360 76 0 7
"2248" "jf" 9 1 16 0 2 218 19 0 8
"2249" "jf" 9 1 16 0 1 237 30 1 8
"2250" "jf" 9 2 16 0 2 246 40 1 8
"2251" "jf" 9 1 16 0 2 267 43 0 8
"2252" "jf" 10 2 16 0 2 312 16 1 1
"2253" "jf" 10 1 16 0 1 280 19 1 1
"2254" "jf" 10 1 16 0 2 242 29 0 1
"2255" "jf" 10 2 16 0 1 288 55 0 1
"2256" "jf" 10 2 16 0 1 311 72 0 1
"2257" "jf" 10 2 16 0 2 299 75 1 1
"2258" "jf" 10 1 16 0 1 356 76 1 1
"2259" "jf" 10 2 16 0 2 328 79 1 1
"2260" "jf" 10 2 16 0 2 327 88 1 1
"2261" "jf" 10 2 16 0 2 380 90 1 1
"2262" "jf" 10 1 16 0 1 318 92 1 1
"2263" "jf" 10 2 16 0 2 266 12 1 2
"2264" "jf" 10 2 16 0 2 379 98 1 2
"2265" "jf" 10 2 16 0 2 245 17 1 5
"2266" "jf" 10 2 16 0 2 275 36 1 5
"2267" "jf" 10 1 16 0 1 295 64 1 5
"2268" "jf" 10 2 16 0 2 354 65 1 5
"2269" "jf" 10 2 16 0 2 348 69 1 5
"2270" "jf" 10 2 16 0 1 353 10 0 6
"2271" "jf" 10 1 16 0 1 301 16 1 6
"2272" "jf" 10 1 16 0 2 264 23 0 6
"2273" "jf" 10 2 16 0 1 294 26 0 6
"2274" "jf" 10 2 16 0 2 328 77 1 6
"2275" "jf" 11 1 16 0 2 366 6 0 3
"2276" "jf" 11 2 16 0 1 251 16 0 3
"2277" "jf" 11 1 16 0 1 274 42 1 3
"2278" "jf" 11 1 16 0 1 286 43 1 3
"2279" "jf" 11 2 16 0 1 236 47 0 3
"2280" "jf" 11 1 16 0 1 271 85 1 3
"2281" "jf" 11 1 16 0 1 411 93 1 3
"2282" "jf" 11 2 16 0 2 267 94 1 3
"2283" "jf" 11 1 16 0 2 301 8 0 4
"2284" "jf" 11 2 16 0 2 254 23 1 4
"2285" "jf" 11 1 16 0 1 220 39 1 4
"2286" "jf" 11 1 16 0 2 243 51 0 4
"2287" "jf" 11 2 16 0 1 237 70 0 4
"2288" "jf" 11 1 16 0 2 261 96 0 4
"2289" "jf" 11 2 16 0 2 263 7 1 7
"2290" "jf" 11 1 16 0 2 232 10 0 7
"2291" "jf" 11 1 16 0 1 276 21 1 7
"2292" "jf" 11 1 16 0 2 271 27 0 7
"2293" "jf" 11 2 16 0 2 287 46 1 7
"2294" "jf" 11 1 16 0 1 275 39 1 8
"2295" "jf" 11 1 16 0 2 336 57 0 8
"2296" "jf" 11 1 16 0 2 281 59 0 8
"2297" "jf" 11 1 16 0 2 366 94 0 8
"2298" "jf" 1 1 17 0 1 496 4 1 1
"2299" "jf" 1 1 17 0 2 347 16 0 1
"2300" "jf" 1 1 17 0 2 385 53 0 1
"2301" "jf" 1 2 17 0 2 346 70 1 1
"2302" "jf" 1 1 17 0 1 449 71 1 1
"2303" "jf" 1 1 17 0 1 365 72 1 1
"2304" "jf" 1 2 17 0 1 264 87 0 1
"2305" "jf" 1 2 17 0 2 303 88 1 1
"2306" "jf" 1 1 17 0 2 276 91 0 1
"2307" "jf" 1 2 17 0 1 302 19 0 2
"2308" "jf" 1 2 17 0 1 331 36 0 2
"2309" "jf" 1 2 17 0 1 301 44 0 2
"2310" "jf" 1 1 17 0 2 409 76 0 2
"2311" "jf" 1 1 17 0 2 398 86 0 2
"2312" "jf" 1 2 17 0 1 278 39 0 5
"2313" "jf" 1 1 17 0 1 366 2 1 6
"2314" "jf" 1 2 17 0 1 336 10 0 6
"2315" "jf" 1 2 17 0 2 264 21 1 6
"2316" "jf" 1 1 17 0 2 322 71 0 6
"2317" "jf" 2 1 17 0 2 324 25 0 3
"2318" "jf" 2 2 17 0 1 342 49 0 3
"2319" "jf" 2 2 17 0 2 303 59 1 3
"2320" "jf" 2 1 17 0 2 311 96 0 3
"2321" "jf" 2 1 17 0 1 367 4 1 4
"2322" "jf" 2 1 17 0 1 302 37 1 4
"2323" "jf" 2 2 17 0 2 314 58 1 4
"2324" "jf" 2 2 17 0 1 364 3 0 7
"2325" "jf" 2 2 17 0 1 344 85 0 7
"2326" "jf" 2 1 17 0 2 393 10 0 8
"2327" "jf" 2 1 17 0 1 385 29 1 8
"2328" "jf" 2 2 17 0 1 270 31 0 8
"2329" "jf" 2 1 17 0 2 391 41 0 8
"2330" "jf" 2 2 17 0 2 281 68 1 8
"2331" "jf" 2 2 17 0 2 284 79 1 8
"2332" "jf" 3 2 17 0 2 358 27 1 1
"2333" "jf" 3 1 17 0 1 352 31 1 1
"2334" "jf" 3 2 17 0 1 370 38 0 1
"2335" "jf" 3 1 17 0 2 409 42 0 1
"2336" "jf" 3 1 17 0 2 360 63 0 1
"2337" "jf" 3 2 17 0 1 371 82 0 1
"2338" "jf" 3 2 17 0 2 291 51 1 2
"2339" "jf" 3 2 17 0 2 355 55 1 2
"2340" "jf" 3 2 17 0 1 264 71 0 2
"2341" "jf" 3 1 17 0 2 382 87 0 2
"2342" "jf" 3 1 17 0 2 310 89 0 2
"2343" "jf" 3 2 17 0 2 419 98 1 2
"2344" "jf" 3 2 17 0 2 414 1 1 5
"2345" "jf" 3 2 17 0 2 425 13 1 5
"2346" "jf" 3 2 17 0 1 315 36 0 5
"2347" "jf" 3 2 17 0 2 338 60 1 5
"2348" "jf" 3 1 17 0 2 377 68 0 5
"2349" "jf" 3 1 17 0 2 331 79 0 5
"2350" "jf" 3 1 17 0 2 328 83 0 5
"2351" "jf" 3 1 17 0 2 448 8 0 6
"2352" "jf" 3 2 17 0 2 398 18 1 6
"2353" "jf" 3 1 17 0 2 471 26 0 6
"2354" "jf" 3 1 17 0 2 359 60 0 6
"2355" "jf" 3 2 17 0 2 391 61 1 6
"2356" "jf" 3 1 17 0 2 400 93 0 6
"2357" "jf" 4 1 17 0 1 282 8 1 3
"2358" "jf" 4 1 17 0 1 264 11 1 3
"2359" "jf" 4 1 17 0 2 342 19 0 3
"2360" "jf" 4 2 17 0 2 398 41 1 3
"2361" "jf" 4 2 17 0 1 366 76 0 3
"2362" "jf" 4 1 17 0 2 404 100 0 3
"2363" "jf" 4 1 17 0 2 321 8 0 4
"2364" "jf" 4 1 17 0 1 404 23 1 4
"2365" "jf" 4 1 17 0 2 395 29 0 4
"2366" "jf" 4 1 17 0 2 378 40 0 4
"2367" "jf" 4 2 17 0 1 363 46 0 4
"2368" "jf" 4 1 17 0 2 426 59 0 4
"2369" "jf" 4 2 17 0 1 424 71 0 4
"2370" "jf" 4 1 17 0 2 345 84 0 4
"2371" "jf" 4 2 17 0 2 350 100 1 4
"2372" "jf" 4 1 17 0 1 487 101 1 4
"2373" "jf" 4 1 17 0 1 341 4 1 7
"2374" "jf" 4 2 17 0 2 284 30 1 7
"2375" "jf" 4 2 17 0 2 345 81 1 7
"2376" "jf" 4 2 17 0 2 410 91 1 7
"2377" "jf" 4 2 17 0 2 305 6 1 8
"2378" "jf" 4 2 17 0 1 371 8 0 8
"2379" "jf" 4 1 17 0 1 404 22 1 8
"2380" "jf" 4 1 17 0 2 354 34 0 8
"2381" "jf" 4 1 17 0 2 362 41 0 8
"2382" "jf" 4 1 17 0 2 321 46 0 8
"2383" "jf" 4 1 17 0 1 367 51 1 8
"2384" "jf" 4 1 17 0 2 382 53 0 8
"2385" "jf" 4 2 17 0 2 395 76 1 8
"2386" "jf" 4 2 17 0 1 439 95 0 8
"2387" "jf" 5 1 17 0 2 323 32 0 1
"2388" "jf" 5 1 17 0 2 266 43 0 1
"2389" "jf" 5 2 17 0 2 280 46 1 1
"2390" "jf" 5 2 17 0 2 348 98 1 1
"2391" "jf" 5 1 17 0 1 349 100 1 1
"2392" "jf" 5 2 17 0 2 363 101 1 1
"2393" "jf" 5 1 17 0 2 357 17 0 2
"2394" "jf" 5 2 17 0 2 356 57 1 2
"2395" "jf" 5 2 17 0 2 331 88 1 2
"2396" "jf" 5 2 17 0 1 373 98 0 2
"2397" "jf" 5 1 17 0 1 338 100 1 2
"2398" "jf" 5 2 17 0 2 364 102 1 2
"2399" "jf" 5 2 17 0 2 376 2 1 5
"2400" "jf" 5 2 17 0 1 368 40 0 5
"2401" "jf" 5 2 17 0 2 294 48 1 5
"2402" "jf" 5 2 17 0 2 361 56 1 5
"2403" "jf" 5 2 17 0 1 455 91 0 5
"2404" "jf" 5 2 17 0 2 317 13 1 6
"2405" "jf" 5 2 17 0 1 423 40 0 6
"2406" "jf" 5 2 17 0 2 456 82 1 6
"2407" "jf" 5 1 17 0 2 401 83 0 6
"2408" "jf" 6 2 17 0 1 403 71 0 1
"2409" "jf" 6 1 17 0 2 519 9 0 2
"2410" "jf" 6 2 17 0 1 307 26 0 2
"2411" "jf" 6 2 17 0 2 513 71 1 2
"2412" "jf" 6 1 17 0 2 375 83 0 2
"2413" "jf" 6 2 17 0 2 366 86 1 2
